Date,SPY,GLD,TLT,^VIX,CL,FinQuarter,Financial Quarter Date Start,JHDUSRGDPBR
22-06-2011,128.669998,150.990005,96.650002,18.52,95.41,Q2-2011,01-04-2011,0
23-06-2011,128.300003,148.339996,97.389999,19.290001,91.02,Q2-2011,01-04-2011,0
24-06-2011,126.809998,146.259995,96.980003,21.1,91.16,Q2-2011,01-04-2011,0
27-06-2011,127.940002,145.729996,95.650002,20.559999,90.61,Q2-2011,01-04-2011,0
28-06-2011,129.610001,146.240005,94.879997,19.17,92.89,Q2-2011,01-04-2011,0
29-06-2011,130.720001,147.179993,94.25,17.27,94.77,Q2-2011,01-04-2011,0
30-06-2011,131.970001,146,94.099998,16.52,95.42,Q2-2011,01-04-2011,0
01-07-2011,133.919998,144.929993,93.629997,15.87,94.94,Q3-2011,01-07-2011,0
05-07-2011,133.809998,147.630005,93.839996,16.059999,96.89,Q3-2011,01-07-2011,0
06-07-2011,133.970001,148.910004,94.32,16.34,96.65,Q3-2011,01-07-2011,0
07-07-2011,135.360001,149.149994,94.040001,15.95,98.67,Q3-2011,01-07-2011,0
08-07-2011,134.399994,150.25,95.370003,15.95,96.2,Q3-2011,01-07-2011,0
11-07-2011,131.970001,151.589996,96.800003,18.389999,95.15,Q3-2011,01-07-2011,0
12-07-2011,131.399994,152.770004,97.129997,19.870001,97.43,Q3-2011,01-07-2011,0
13-07-2011,131.839996,154.139999,97.400002,19.91,98.05,Q3-2011,01-07-2011,0
14-07-2011,130.929993,154.539993,96.010002,20.799999,95.69,Q3-2011,01-07-2011,0
15-07-2011,131.690002,155.199997,96.169998,19.530001,97.24,Q3-2011,01-07-2011,0
18-07-2011,130.610001,156.570007,95.239998,20.950001,95.93,Q3-2011,01-07-2011,0
19-07-2011,132.729996,154.660004,97.220001,19.209999,97.5,Q3-2011,01-07-2011,0
20-07-2011,132.649994,156.020004,96.07,19.09,98.14,Q3-2011,01-07-2011,0
21-07-2011,134.490005,154.830002,95.330002,17.559999,99.13,Q3-2011,01-07-2011,0
22-07-2011,134.580002,156.119995,96.050003,17.52,99.87,Q3-2011,01-07-2011,0
25-07-2011,133.830002,157.339996,95,19.35,99.2,Q3-2011,01-07-2011,0
26-07-2011,133.330002,157.770004,95.650002,20.23,99.59,Q3-2011,01-07-2011,0
27-07-2011,130.600006,157.190002,95.660004,22.98,97.4,Q3-2011,01-07-2011,0
28-07-2011,130.220001,157.320007,96.019997,23.74,97.44,Q3-2011,01-07-2011,0
29-07-2011,129.330002,158.289993,97.919998,25.25,95.7,Q3-2011,01-07-2011,0
01-08-2011,128.779999,157.720001,98.580002,23.66,94.89,Q3-2011,01-07-2011,0
02-08-2011,125.489998,161.520004,101.540001,24.790001,93.79,Q3-2011,01-07-2011,0
03-08-2011,126.169998,161.490005,101.739998,23.379999,91.93,Q3-2011,01-07-2011,0
04-08-2011,120.260002,160.639999,105.360001,31.66,86.63,Q3-2011,01-07-2011,0
05-08-2011,120.080002,161.75,102.32,32,86.88,Q3-2011,01-07-2011,0
08-08-2011,112.260002,167.119995,105.550003,48,81.31,Q3-2011,01-07-2011,0
09-08-2011,117.480003,168.610001,105.870003,35.060001,79.3,Q3-2011,01-07-2011,0
10-08-2011,112.290001,174.580002,109.019997,42.990002,82.89,Q3-2011,01-07-2011,0
11-08-2011,117.330002,170.75,103.519997,39,85.72,Q3-2011,01-07-2011,0
12-08-2011,118.120003,169.970001,105.57,36.360001,85.38,Q3-2011,01-07-2011,0
15-08-2011,120.620003,171.800003,104.5,31.870001,87.88,Q3-2011,01-07-2011,0
16-08-2011,119.589996,173.919998,106.230003,32.849998,86.65,Q3-2011,01-07-2011,0
17-08-2011,119.669998,174.419998,108.089996,31.58,87.58,Q3-2011,01-07-2011,0
18-08-2011,114.510002,177.720001,110.309998,42.669998,82.38,Q3-2011,01-07-2011,0
19-08-2011,112.639999,179.949997,111.199997,43.049999,82.26,Q3-2011,01-07-2011,0
22-08-2011,112.730003,184.589996,110.919998,42.439999,84.12,Q3-2011,01-07-2011,0
23-08-2011,116.440002,177.669998,109.389999,36.27,85.44,Q3-2011,01-07-2011,0
24-08-2011,118.080002,171.649994,106.279999,35.900002,85.16,Q3-2011,01-07-2011,0
25-08-2011,116.279999,172.360001,107.43,39.759998,85.3,Q3-2011,01-07-2011,0
26-08-2011,117.970001,177.470001,108.489998,35.59,85.37,Q3-2011,01-07-2011,0
29-08-2011,121.360001,173.889999,106.989998,32.279999,87.27,Q3-2011,01-07-2011,0
30-08-2011,121.68,179.100006,108.709999,32.889999,88.9,Q3-2011,01-07-2011,0
31-08-2011,122.220001,177.720001,107.029999,31.620001,88.81,Q3-2011,01-07-2011,0
01-09-2011,120.940002,177.869995,108.970001,31.82,88.93,Q3-2011,01-07-2011,0
02-09-2011,117.849998,183.240005,112.510002,33.919998,86.45,Q3-2011,01-07-2011,0
06-09-2011,116.989998,182.899994,113.68,37,86.02,Q3-2011,01-07-2011,0
07-09-2011,120.290001,177.080002,111.510002,33.380001,89.34,Q3-2011,01-07-2011,0
08-09-2011,119.040001,181.809998,112.510002,34.32,89.05,Q3-2011,01-07-2011,0
09-09-2011,115.919998,180.699997,113.709999,38.52,87.24,Q3-2011,01-07-2011,0
12-09-2011,116.669998,176.669998,113.830002,38.59,88.19,Q3-2011,01-07-2011,0
13-09-2011,117.739998,178.539993,112.209999,36.91,90.21,Q3-2011,01-07-2011,0
14-09-2011,119.370003,177.210007,113.160004,34.599998,88.91,Q3-2011,01-07-2011,0
15-09-2011,121.43,174.399994,111.43,31.969999,89.4,Q3-2011,01-07-2011,0
16-09-2011,121.519997,176.029999,112.239998,30.98,87.96,Q3-2011,01-07-2011,0
19-09-2011,120.309998,173.309998,114.379997,32.73,85.7,Q3-2011,01-07-2011,0
20-09-2011,120.169998,175.779999,114.860001,32.860001,86.89,Q3-2011,01-07-2011,0
21-09-2011,116.629997,173.589996,118.660004,37.32,85.92,Q3-2011,01-07-2011,0
22-09-2011,112.860001,169.050003,123.120003,41.349998,80.51,Q3-2011,01-07-2011,0
23-09-2011,113.540001,159.800003,120.830002,41.25,79.85,Q3-2011,01-07-2011,0
26-09-2011,116.239998,157.580002,118.889999,39.02,80.24,Q3-2011,01-07-2011,0
27-09-2011,117.540001,160.630005,117.07,37.709999,84.45,Q3-2011,01-07-2011,0
28-09-2011,115.139999,156.220001,117.029999,41.080002,81.21,Q3-2011,01-07-2011,0
29-09-2011,116.050003,157.699997,117.839996,38.84,82.14,Q3-2011,01-07-2011,0
30-09-2011,113.150002,158.059998,120.800003,42.959999,79.2,Q3-2011,01-07-2011,0
03-10-2011,109.93,160.960007,123.809998,45.450001,77.61,Q4-2011,01-10-2011,0
04-10-2011,112.339996,157.639999,122.239998,40.82,75.67,Q4-2011,01-10-2011,0
05-10-2011,114.419998,159.460007,121.360001,37.810001,79.68,Q4-2011,01-10-2011,0
06-10-2011,116.489998,160.490005,119.120003,36.27,82.59,Q4-2011,01-10-2011,0
07-10-2011,115.709999,159.179993,118.239998,36.200001,82.98,Q4-2011,01-10-2011,0
10-10-2011,119.580002,163.270004,116.57,33.02,85.41,Q4-2011,01-10-2011,0
11-10-2011,119.699997,162.100006,116.18,32.860001,85.81,Q4-2011,01-10-2011,0
12-10-2011,120.75,163.259995,114.489998,31.26,85.57,Q4-2011,01-10-2011,0
13-10-2011,120.510002,162.300003,115.629997,30.700001,84.23,Q4-2011,01-10-2011,0
14-10-2011,122.57,163.399994,113.949997,28.24,86.8,Q4-2011,01-10-2011,0
17-10-2011,120.230003,162.619995,115.919998,33.389999,86.38,Q4-2011,01-10-2011,0
18-10-2011,122.580002,161.839996,115.199997,31.559999,88.34,Q4-2011,01-10-2011,0
19-10-2011,121.129997,159.869995,115.160004,34.439999,86.11,Q4-2011,01-10-2011,0
20-10-2011,121.660004,157.770004,114.339996,34.779999,85.3,Q4-2011,01-10-2011,0
21-10-2011,123.970001,159.520004,113.129997,31.32,87.4,Q4-2011,01-10-2011,0
24-10-2011,125.489998,161.020004,113.32,29.26,91.27,Q4-2011,01-10-2011,0
25-10-2011,123.050003,165.589996,116.199997,32.220001,93.17,Q4-2011,01-10-2011,0
26-10-2011,124.300003,167.399994,114.169998,29.860001,90.2,Q4-2011,01-10-2011,0
27-10-2011,128.630005,169.550003,110.300003,25.459999,93.96,Q4-2011,01-10-2011,0
28-10-2011,128.600006,169.619995,111.459999,24.530001,93.32,Q4-2011,01-10-2011,0
31-10-2011,125.5,167.339996,115.879997,29.959999,93.19,Q4-2011,01-10-2011,0
01-11-2011,122,167.380005,119.449997,34.77,92.19,Q4-2011,01-10-2011,0
02-11-2011,123.989998,169.059998,117.959999,32.740002,92.51,Q4-2011,01-10-2011,0
03-11-2011,126.25,171.720001,116.339996,30.5,94.07,Q4-2011,01-10-2011,0
04-11-2011,125.480003,170.850006,116.480003,30.16,94.26,Q4-2011,01-10-2011,0
07-11-2011,126.260002,174.979996,117.220001,29.85,95.52,Q4-2011,01-10-2011,0
08-11-2011,127.879997,173.529999,115.720001,27.48,96.8,Q4-2011,01-10-2011,0
09-11-2011,123.160004,172.070007,118.120003,36.16,95.74,Q4-2011,01-10-2011,0
10-11-2011,124.32,171.139999,116.360001,32.810001,97.78,Q4-2011,01-10-2011,0
11-11-2011,126.660004,173.960007,115.650002,30.040001,98.99,Q4-2011,01-10-2011,0
14-11-2011,125.459999,173.199997,117.510002,31.129999,98.14,Q4-2011,01-10-2011,0
15-11-2011,126.080002,173.360001,117.349998,31.219999,99.37,Q4-2011,01-10-2011,0
16-11-2011,124.080002,171.509995,118.419998,33.509998,102.59,Q4-2011,01-10-2011,0
17-11-2011,122.110001,167.100006,119.370003,34.509998,98.82,Q4-2011,01-10-2011,0
18-11-2011,121.980003,167.619995,119.339996,32,97.41,Q4-2011,01-10-2011,0
21-11-2011,119.660004,163.5,120.050003,32.91,96.92,Q4-2011,01-10-2011,0
22-11-2011,119.190002,165.309998,121.389999,31.969999,98.01,Q4-2011,01-10-2011,0
23-11-2011,116.559998,164.830002,122.580002,33.98,96.17,Q4-2011,01-10-2011,0
25-11-2011,116.339996,163.399994,120.800003,34.470001,96.77,Q4-2011,01-10-2011,0
28-11-2011,119.709999,166.630005,120.739998,32.130001,98.21,Q4-2011,01-10-2011,0
29-11-2011,120.050003,166.880005,119.75,30.639999,99.79,Q4-2011,01-10-2011,0
30-11-2011,124.989998,170.130005,117.879997,27.799999,100.36,Q4-2011,01-10-2011,0
01-12-2011,124.970001,169.630005,117,27.41,100.2,Q4-2011,01-10-2011,0
02-12-2011,124.860001,169.820007,118.639999,27.52,100.96,Q4-2011,01-10-2011,0
05-12-2011,126.220001,167.320007,118.400002,27.84,100.99,Q4-2011,01-10-2011,0
06-12-2011,126.260002,168.179993,117.269997,28.129999,101.28,Q4-2011,01-10-2011,0
07-12-2011,126.730003,169.399994,117.690002,28.67,100.49,Q4-2011,01-10-2011,0
